EJECUCIÓN DE GASTOS ALCALDÍA MUNICIPAL CHIQUIZA Del 01/01/2025 Al 30/09/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID,CÓDIGO,DESCRIPCIÓN,ULT. NIVEL,FUENTE,DESCRIPCIÓN FTE.,FTE LEY 715,UNIDAD,SECTOR,PROGRAMA,PRODUCTO,DEPENDENCIA,BPIN,PTO. INICIAL,ADICIÓN,REDUCCIÓN,CRÉDITO,CONTRACRÉDITO,PTO. DEFINITIVO,DISPONIBILIDAD,CANCEL. C.D.P.,REGISTRO,CANCEL. C.R.P.,OBLIGACIONES,CANCEL. O.,PAGOS,SALDO DE APROPIACIÓN,SALDO DISPONIBLE,SALDO COMPROMISOS,SALDO OBLIGACIONES
4503,2.3.2.02.02.009.55,Documentos De Planeación -Sgp Salud Publica 30% - DEP: FONDO LOCAL DE SALUD - SEC: Salud Y Protección Social - PROG: Salud pública - SUBP: Intersubsectorial Salud - PROD: Documentos de planeación - CPC: Servicios de la Administración Pública relacionados con la salud y los servicios sociales, Si ,1.3.2.2.06,R.F. SGP - SALUD-SALUD PUBLICA, ,U1,19,1905,1905015 - Documentos de planeación,08. FONDO LOCAL DE SALUD,2024152320004,"15,000.00",0.00,0.00,0.00,0.00,"15,000.00","15,000.00",0.00,"15,000.00",0.00,"15,000.00",0.00,"15,000.00",0.00,0.00,0.00,0.00
4504,2.3.2.02.02.009.56,SSF SGP Régimen Subsidiado - Servicio De Atención En Salud A La Población - DEP: FONDO LOCAL DE SALUD - SEC: Salud Y Protección Social - PROG: Aseguramiento y prestación integral de servicios de salud - SUBP: Intersubsectorial Salud - PROD: Servicio de atención en salud a la población - CPC: Servicios de la Administración Pública relacionados con la salud y los servicios sociales, Si ,1.2.4.2.01,SGP-SALUD-REGIMEN SUBSIDIADO, ,U1,19,1906,1906004 - Servicio de atención en salud a la población,08. FONDO LOCAL DE SALUD,2024152320004,"2,232,426,000.00","156,111,102.00",0.00,0.00,0.00,"2,388,537,102.00","2,388,537,102.00",0.00,"1,777,387,640.00",0.00,"1,777,387,640.00",0.00,"1,777,387,640.00",0.00,"611,149,462.00",0.00,0.00
4505,2.3.2.02.02.009.57,SSF Adres Régimen Subsidiado - Servicio De Atención En Salud A La Población - DEP: FONDO LOCAL DE SALUD - SEC: Salud Y Protección Social - PROG: Aseguramiento y prestación integral de servicios de salud - SUBP: Intersubsectorial Salud - PROD: Servicio de atención en salud a la población - CPC: Servicios de la Administración Pública relacionados con la salud y los servicios sociales, Si ,1.2.3.3.07,SISTEMA GENERAL DE SEGURIDAD SOCIAL EN SALUD - OTROS RECURSOS ADMINISTRADOS POR ADRES, ,U1,19,1906,1906004 - Servicio de atención en salud a la población,08. FONDO LOCAL DE SALUD,2024152320004,"3,846,970,000.00",0.00,0.00,0.00,0.00,"3,846,970,000.00","3,442,860,297.41",0.00,"2,491,492,152.31",0.00,"2,491,492,152.31",0.00,"2,491,492,152.31","404,109,702.59","951,368,145.10",0.00,0.00
4506,2.3.2.02.02.009.58,SSF Departamento Régimen Subsidiado - Servicio De Atención En Salud A La Población - DEP: FONDO LOCAL DE SALUD - SEC: Salud Y Protección Social - PROG: Aseguramiento y prestación integral de servicios de salud - SUBP: Intersubsectorial Salud - PROD: Servicio de atención en salud a la población - CPC: Servicios de la Administración Pública relacionados con la salud y los servicios sociales, Si ,1.2.3.3.08,SISTEMA GENERAL DE SEGURIDAD SOCIAL EN SALUD - RECURSOS DE ENTIDADES TERRITORIALES, ,U1,19,1906,1906004 - Servicio de atención en salud a la población,08. FONDO LOCAL DE SALUD,2024152320004,"646,600,000.00",0.00,0.00,0.00,0.00,"646,600,000.00","579,208,128.89",0.00,"423,490,672.26",0.00,"423,490,672.26",0.00,"423,490,672.26","67,391,871.11","155,717,456.63",0.00,0.00
4507,2.3.2.02.02.009.59,SSF Coljuegos 75% Régimen Subsidiado - Servicio De Atención En Salud A La Población - DEP: FONDO LOCAL DE SALUD - SEC: Salud Y Protección Social - PROG: Aseguramiento y prestación integral de servicios de salud - SUBP: Intersubsectorial Salud - PROD: Servicio de atención en salud a la población - CPC: Servicios de la Administración Pública relacionados con la salud y los servicios sociales, Si ,1.2.3.2.28,DERECHOS POR LA EXPLOTACION JUEGOS DE SUERTE Y AZAR, ,U1,19,1906,1906004 - Servicio de atención en salud a la población,08. FONDO LOCAL DE SALUD,2024152320004,"48,760,000.00",0.00,0.00,0.00,0.00,"48,760,000.00","44,255,220.35",0.00,"39,801,933.99",0.00,"39,801,933.99",0.00,"39,801,933.99","4,504,779.65","4,453,286.36",0.00,0.00
4508,2.3.2.02.02.009.60,"Multas Cnp Financiar Programas , Proyectos De Inversión Y Actividades De Cultura Ciudadana 30% (60%) - DEP: FONDO DE SOLIDARIDAD Y CONVIVENCIA CIUDADANA FONSET - SEC: Gobierno Territorial - PROG: Fortalecimiento de la convivencia y la seguridad ciudadana - SUBP: Intersubsectorial Gobierno - PROD: Servicio de apoyo financiero para dotar a miembros de la fuerza publica - CPC: Servicios de Administración Pública relacionados con el orden público y la seguridad", Si ,1.2.3.2.24,MULTAS CODIGO NACIONAL DE POLICIA Y CONVIVENCIA, ,U1,45,4501,4501057 - Servicio de apoyo financiero para dotar a miembros de la fuerza publica,07. FONDO DE SOLIDARIDAD Y CONVIVENCIA CIUDADANA FONSET,2024152320009,"1,080,000.00","1,080,000.00",0.00,0.00,0.00,"2,160,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"2,160,000.00",0.00,0.00,0.00
4509,2.3.2.02.02.009.61,Multas Cnp Materialización De Las Medidas Correctivas Impuestas Por Las Autoridades De Policía 25%(40%) - DEP: FONDO DE SOLIDARIDAD Y CONVIVENCIA CIUDADANA FONSET - SEC: Gobierno Territorial - PROG: Fortalecimiento de la convivencia y la seguridad ciudadana - SUBP: Intersubsectorial Gobierno - PROD: Servicio de apoyo financiero para dotar a miembros de la fuerza publica - CPC: Servicios de Administración Pública relacionados con el orden público y la seguridad, Si ,1.2.3.2.24,MULTAS CODIGO NACIONAL DE POLICIA Y CONVIVENCIA, ,U1,45,4501,4501057 - Servicio de apoyo financiero para dotar a miembros de la fuerza publica,07. FONDO DE SOLIDARIDAD Y CONVIVENCIA CIUDADANA FONSET,2024152320009,"900,000.00","900,000.00",0.00,0.00,0.00,"1,800,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,800,000.00",0.00,0.00,0.00
4510,2.3.2.02.02.009.62,"Servicio De Atención A Emergencias Y Desastres - DEP: FONDO MUNICIPAL DE GESTIÓN DEL RIESGO - SEC: Gobierno Territorial - PROG: Gestión del riesgo de desastres y emergencias - SUBP: Intersubsectorial Gobierno - PROD: Servicio de atención a emergencias y desastres - CPC: Servicios de policía, protección contra incendios y desastres naturales", Si ,1.2.3.1.14,SOBRETASA BOMBERIL, ,U1,45,4503,4503004 - Servicio de atención a emergencias y desastres,06. FONDO MUNICIPAL DE GESTIÓN DEL RIESGO,2024152320009,"49,932,000.00",0.00,0.00,0.00,0.00,"49,932,000.00","35,362,957.00",0.00,"35,362,957.00",0.00,"12,350,059.81",0.00,"12,350,059.81","14,569,043.00",0.00,"23,012,897.19",0.00
4511,2.3.2.02.02.009.63,Conocimiento Del Riesgo - DEP: FONDO MUNICIPAL DE GESTIÓN DEL RIESGO - SEC: Gobierno Territorial - PROG: Gestión del riesgo de desastres y emergencias - SUBP: Intersubsectorial Gobierno - PROD: Servicio de atención a emergencias y desastres - CPC: Otros servicios administrativos del Gobierno n.c.p., Si ,1.2.4.3.03,SGP-PROPOSITO GENERAL-PROPOSITO GENERAL LIBRE INVERSION, ,U1,45,4503,4503004 - Servicio de atención a emergencias y desastres,06. FONDO MUNICIPAL DE GESTIÓN DEL RIESGO,2024152320009,"9,781,404.00","1,115,063.00",0.00,0.00,0.00,"10,896,467.00","6,927,409.00",0.00,"6,927,409.00",0.00,"6,927,409.00",0.00,"6,927,409.00","3,969,058.00",0.00,0.00,0.00
4512,2.3.2.02.02.009.64,Reducción Del Riesgo - DEP: FONDO MUNICIPAL DE GESTIÓN DEL RIESGO - SEC: Gobierno Territorial - PROG: Gestión del riesgo de desastres y emergencias - SUBP: Intersubsectorial Gobierno - PROD: Servicio de atención a emergencias y desastres - CPC: Otros servicios administrativos del Gobierno n.c.p., Si ,1.2.4.3.03,SGP-PROPOSITO GENERAL-PROPOSITO GENERAL LIBRE INVERSION, ,U1,45,4503,4503004 - Servicio de atención a emergencias y desastres,06. FONDO MUNICIPAL DE GESTIÓN DEL RIESGO,2024152320009,"22,008,159.00","2,508,892.00",0.00,0.00,0.00,"24,517,051.00","15,586,669.00",0.00,"15,586,669.00",0.00,"15,586,669.00",0.00,"15,586,669.00","8,930,382.00",0.00,0.00,0.00
4513,2.3.2.02.02.009.65,Respuesta A Emergencias - DEP: FONDO MUNICIPAL DE GESTIÓN DEL RIESGO - SEC: Gobierno Territorial - PROG: Gestión del riesgo de desastres y emergencias - SUBP: Intersubsectorial Gobierno - PROD: Servicio de atención a emergencias y desastres - CPC: Otros servicios administrativos del Gobierno n.c.p., Si ,1.2.4.3.03,SGP-PROPOSITO GENERAL-PROPOSITO GENERAL LIBRE INVERSION, ,U1,45,4503,4503004 - Servicio de atención a emergencias y desastres,06. FONDO MUNICIPAL DE GESTIÓN DEL RIESGO,2024152320009,"12,226,755.00","1,393,829.00",0.00,0.00,0.00,"13,620,584.00","8,659,261.00",0.00,"8,659,261.00",0.00,"8,659,261.00",0.00,"8,659,261.00","4,961,323.00",0.00,0.00,0.00
4514,2.3.2.02.02.009.66,Recuperación - DEP: FONDO MUNICIPAL DE GESTIÓN DEL RIESGO - SEC: Gobierno Territorial - PROG: Gestión del riesgo de desastres y emergencias - SUBP: Intersubsectorial Gobierno - PROD: Servicio de atención a emergencias y desastres - CPC: Otros servicios administrativos del Gobierno n.c.p., Si ,1.2.4.3.03,SGP-PROPOSITO GENERAL-PROPOSITO GENERAL LIBRE INVERSION, ,U1,45,4503,4503004 - Servicio de atención a emergencias y desastres,06. FONDO MUNICIPAL DE GESTIÓN DEL RIESGO,2024152320009,"4,890,702.00","557,532.00",0.00,0.00,0.00,"5,448,234.00","3,463,704.00",0.00,"3,463,704.00",0.00,"3,463,704.00",0.00,"3,463,704.00","1,984,530.00",0.00,0.00,0.00
4597,2.3.2.02.02.009.67,"Centros de protección social de día para el adulto mayor dotados 70% Resol. 094 de 2024 Estampilla Adulto Mayor Gobernación - DEP: ADMINISTRACIÓN CENTRAL - SEC: Inclusión Social Y Reconciliación - PROG: Atención integral de población en situación permanente de desprotección social y, o familiar - SUBP: Intersubsectorial Desarrollo Social - PROD: Centros de protección social de día para el adulto mayor dotados - CPC: Otros servicios sociales sin alojamiento para personas mayores", Si ,1.3.3.5.01,R.B. PARTICIPACIONES DISTINTAS DEL SGP, ,U1,41,4104,4104014 - Centros de protección social de día para el adulto mayor dotados,16. ADMINISTRACIÓN CENTRAL,2024152320002,0.00,"24,464,427.69",0.00,0.00,0.00,"24,464,427.69","24,464,427.69",0.00,"24,464,427.69",0.00,"24,464,427.69",0.00,"24,464,427.69",0.00,0.00,0.00,0.00
4643,2.3.2.02.02.009.68,"Acueductos optimizados - DEP: ADMINISTRACIÓN CENTRAL - SEC: Vivienda, Ciudad Y Territorio - PROG: Acceso de la población a los servicios de agua potable y saneamiento básico - SUBP: Intersubsectorial Vivienda y Desarrollo territorial - PROD: Acueductos optimizados - CPC: Acueductos y otros conductos de suministro de agua, excepto gasoductos", Si ,1.2.4.3.03,SGP-PROPOSITO GENERAL-PROPOSITO GENERAL LIBRE INVERSION, ,U1,40,4003,4003017 - Acueductos optimizados,16. ADMINISTRACIÓN CENTRAL,2024152320008,0.00,0.00,0.00,"16,000,000.00",0.00,"16,000,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"16,000,000.00",0.00,0.00,0.00
4670,2.3.2.02.02.009.69,"Apoyo y atención a las familias campesinas - DEP: ADMINISTRACIÓN CENTRAL - SEC: Agricultura Y Desarrollo Rural - PROG: Inclusión productiva de pequeños productores rurales - SUBP: Intersubsectorial Agricultura y desarrollo rural - PROD: Servicio de asistencia técnica agropecuaria dirigida a pequeños productores - CPC: Servicios de la Administración Pública relacionados con la agricultura, la silvicultura, la pesca y la caza", Si ,1.2.4.3.04,"SGP-PROPOSITO GENERAL-LIBRE DESTINACION MUNICIPIOS CATEGORIAS 4, 5 Y 6", ,U1,17,1702,1702010 - Servicio de asistencia técnica agropecuaria dirigida a pequeños productores,16. ADMINISTRACIÓN CENTRAL,202500000016316,0.00,"60,000,000.00",0.00,0.00,0.00,"60,000,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"60,000,000.00",0.00,0.00,0.00
4997,2.3.2.02.02.009.69,"Apoyo y atención a las familias campesinas - DEP: ADMINISTRACIÓN CENTRAL - SEC: Agricultura Y Desarrollo Rural - PROG: Inclusión productiva de pequeños productores rurales - SUBP: Intersubsectorial Agricultura y desarrollo rural - PROD: Servicio de asistencia técnica agropecuaria dirigida a pequeños productores - CPC: Servicios de la Administración Pública relacionados con la agricultura, la silvicultura, la pesca y la caza", Si ,1.3.3.8.03,R.B. SGP-PROPOSITO GENERAL-PROPOSITO GENERAL LIBRE INVERSION, ,U1,17,1702,1702010 - Servicio de asistencia técnica agropecuaria dirigida a pequeños productores,16. ADMINISTRACIÓN CENTRAL,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4675,2.3.2.02.02.009.70,"Servicio de promoción de actividades culturales - DEP: ADMINISTRACIÓN CENTRAL - SEC: Cultura - PROG: Promoción y acceso efectivo a procesos culturales y artísticos - SUBP: Arte y cultura - PROD: Servicio de promoción de actividades culturales - CPC: Servicios de la Administración Pública relacionados con la recreación, la cultura y la religión", Si ,1.2.4.3.03,SGP-PROPOSITO GENERAL-PROPOSITO GENERAL LIBRE INVERSION, ,U1,33,3301,3301053 - Servicio de promoción de actividades culturales,16. ADMINISTRACIÓN CENTRAL,2024152320001,0.00,"45,000,000.00",0.00,"44,000,000.00",0.00,"89,000,000.00","89,000,000.00",0.00,"89,000,000.00",0.00,"89,000,000.00",0.00,"89,000,000.00",0.00,0.00,0.00,0.00
4677,2.3.2.02.02.009.71,"Seguimiento al Plan de Gestión Integral de Residuos Sólidos PGIRS - DEP: ADMINISTRACIÓN CENTRAL - SEC: Vivienda, Ciudad Y Territorio - PROG: Acceso de la población a los servicios de agua potable y saneamiento básico - SUBP: Intersubsectorial Vivienda y Desarrollo territorial - PROD: Servicios de seguimiento al Plan de Gestión Integral de Residuos Solidos PGIRS - CPC: Servicios generales de planificación económica, social y estadística", Si ,1.2.4.3.04,"SGP-PROPOSITO GENERAL-LIBRE DESTINACION MUNICIPIOS CATEGORIAS 4, 5 Y 6", ,U1,40,4003,4003023 - Servicios de seguimiento al Plan de Gestión Integral de Residuos Solidos PGIRS,16. ADMINISTRACIÓN CENTRAL,2024152320008,0.00,"15,000,000.00",0.00,0.00,0.00,"15,000,000.00","10,100,000.00",0.00,"10,100,000.00",0.00,"7,400,000.00",0.00,"7,400,000.00","4,900,000.00",0.00,"2,700,000.00",0.00
4678,2.3.2.02.02.009.72,"Servicio de Acueducto, Administración y Operación de Sistemas de Acueducto - DEP: ADMINISTRACIÓN CENTRAL - SEC: Vivienda, Ciudad Y Territorio - PROG: Acceso de la población a los servicios de agua potable y saneamiento básico - SUBP: Intersubsectorial Vivienda y Desarrollo territorial - PROD: Servicio de Acueducto - CPC: Otros servicios públicos generales del Gobierno n.c.p.", Si ,1.2.4.3.04,"SGP-PROPOSITO GENERAL-LIBRE DESTINACION MUNICIPIOS CATEGORIAS 4, 5 Y 6", ,U1,40,4003,4003009 - Servicio de Acueducto,16. ADMINISTRACIÓN CENTRAL,2024152320008,0.00,"35,000,000.00",0.00,0.00,0.00,"35,000,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"35,000,000.00",0.00,0.00,0.00
4758,2.3.2.02.02.009.73,"Coljuegos 25% Auditoria Régimen Subsidiado - - DEP: FONDO LOCAL DE SALUD - SEC: Salud Y Protección Social - PROG: Inspección, vigilancia y control - SUBP: Intersubsectorial Salud - PROD: Servicio de auditoría y visitas inspectivas - CPC: Servicios de la Administración Pública relacionados con la salud y los servicios sociales", Si ,1.3.3.5.07,R.B. RECURSOS DEL SISTEMA DE SEGURIDAD SOCIAL INTEGRAL - SALUD, ,U1,19,1903,1903016 - Servicio de auditoría y visitas inspectivas,08. FONDO LOCAL DE SALUD,2024152320004,0.00,"10,401,123.72",0.00,0.00,0.00,"10,401,123.72","10,401,123.72",0.00,"10,401,123.72",0.00,"6,680,000.00",0.00,"6,680,000.00",0.00,0.00,"3,721,123.72",0.00
4760,2.3.2.02.02.009.75,"Documentos De Planeación -Sgp Salud Publica 70% -Rendimientos financieros - DEP: FONDO LOCAL DE SALUD - SEC: Salud Y Protección Social - PROG: Salud pública - SUBP: Intersubsectorial Salud - PROD: Documentos de planeación - CPC: Otros servicios sanitarios, n.c.p.", Si ,1.3.3.11.08,R.B. OTRAS TRANSFERENCIAS DE CAPITAL, ,U1,19,1905,1905015 - Documentos de planeación,08. FONDO LOCAL DE SALUD,2024152320004,0.00,"21,231.21",0.00,0.00,0.00,"21,231.21","21,231.21",0.00,"21,231.21",0.00,"21,231.21",0.00,"21,231.21",0.00,0.00,0.00,0.00
4761,2.3.2.02.02.009.76,"Documentos De Planeación -Sgp Salud Publica 30% -Rendimientos financieros - DEP: FONDO LOCAL DE SALUD - SEC: Salud Y Protección Social - PROG: Salud pública - SUBP: Intersubsectorial Salud - PROD: Documentos de planeación - CPC: Otros servicios sanitarios, n.c.p.", Si ,1.3.3.11.08,R.B. OTRAS TRANSFERENCIAS DE CAPITAL, ,U1,19,1905,1905015 - Documentos de planeación,08. FONDO LOCAL DE SALUD,2024152320004,0.00,"9,099.09",0.00,0.00,0.00,"9,099.09","9,099.09",0.00,"9,099.09",0.00,"9,099.09",0.00,"9,099.09",0.00,0.00,0.00,0.00
4762,2.3.2.02.02.009.77,SGP Régimen Subsidiado CSF - DEP: FONDO LOCAL DE SALUD - SEC: Salud Y Protección Social - PROG: Aseguramiento y prestación integral de servicios de salud - SUBP: Intersubsectorial Salud - PROD: Servicio de atención en salud a la población - CPC: Servicios de la Administración Pública relacionados con la salud y los servicios sociales, Si ,1.3.3.7.01,R.B. SGP-SALUD-REGIMEN SUBSIDIADO, ,U1,19,1906,1906004 - Servicio de atención en salud a la población,08. FONDO LOCAL DE SALUD,2024152320004,0.00,"2,249,450.21",0.00,0.00,0.00,"2,249,450.21",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"2,249,450.21",0.00,0.00,0.00
4763,2.3.2.02.02.009.78,Servicio apoyo financiero para la implementación de esquemas de pago por Servicio ambientales -Tasas - DEP: ADMINISTRACIÓN CENTRAL - SEC: Ambiente Y Desarrollo Sostenible - PROG: Conservación de la biodiversidad y sus servicios ecosistémicos - SUBP: Intersubsectorial Ambiente - PROD: Servicio apoyo financiero para la implementación de esquemas de pago por Servicio ambientales - CPC: Otros servicios de protección del medio ambiente n.c.p., Si ,1.3.3.8.04,"R.B. SGP-PROPOSITO GENERAL-LIBRE DESTINACION MUNICIPIOS CATEGORIAS 4, 5 Y 6", ,U1,32,3202,3202043 - Servicio apoyo financiero para la implementación de esquemas de pago por Servicio ambientales,16. ADMINISTRACIÓN CENTRAL,2024152320012,0.00,"4,253,344.00",0.00,0.00,0.00,"4,253,344.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"4,253,344.00",0.00,0.00,0.00
4764,2.3.2.02.02.009.79,"Adquisición De Predios De Interés Hídrico, Ecosistemas, Biodiversidad Y Fuentes Hídricas Ley 99/93 - DEP: ADMINISTRACIÓN CENTRAL - SEC: Ambiente Y Desarrollo Sostenible - PROG: Conservación de la biodiversidad y sus servicios ecosistémicos - SUBP: Intersubsectorial Ambiente - PROD: Servicio de protección de ecosistemas - CPC: Otros servicios de protección del medio ambiente n.c.p.", Si ,1.3.3.4.02,R.B.CONTRIBUCION DEL SECTOR ELECTRICO, ,U1,32,3202,3202012 - Servicio de protección de ecosistemas,16. ADMINISTRACIÓN CENTRAL,2024152320012,0.00,"31,802,626.00",0.00,0.00,0.00,"31,802,626.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"31,802,626.00",0.00,0.00,0.00
4765,2.3.2.02.02.009.80,Servicio De Reforestación De Ecosistemas - DEP: ADMINISTRACIÓN CENTRAL - SEC: Ambiente Y Desarrollo Sostenible - PROG: Conservación de la biodiversidad y sus servicios ecosistémicos - SUBP: Intersubsectorial Ambiente - PROD: Servicio de reforestación de ecosistemas - CPC: Otros servicios de protección del medio ambiente n.c.p., Si ,1.3.3.4.02,R.B.CONTRIBUCION DEL SECTOR ELECTRICO, ,U1,32,3202,3202006 - Servicio de reforestación de ecosistemas,16. ADMINISTRACIÓN CENTRAL,2024152320012,0.00,"16,486,994.00",0.00,0.00,0.00,"16,486,994.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"16,486,994.00",0.00,0.00,0.00
4766,2.3.2.02.02.009.81,Servicio De Reforestación De Ecosistemas Rendimientos Fros Sgp L Inv - DEP: ADMINISTRACIÓN CENTRAL - SEC: Ambiente Y Desarrollo Sostenible - PROG: Conservación de la biodiversidad y sus servicios ecosistémicos - SUBP: Intersubsectorial Ambiente - PROD: Servicio de reforestación de ecosistemas - CPC: Otros servicios de protección del medio ambiente n.c.p., Si ,1.3.3.11.08,R.B. OTRAS TRANSFERENCIAS DE CAPITAL, ,U1,32,3202,3202006 - Servicio de reforestación de ecosistemas,16. ADMINISTRACIÓN CENTRAL,2024152320012,0.00,"209,165.00",0.00,0.00,0.00,"209,165.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"209,165.00",0.00,0.00,0.00
4767,2.3.2.02.02.009.82,"Servicio de promoción de actividades culturales - DEP: ADMINISTRACIÓN CENTRAL - SEC: Cultura - PROG: Promoción y acceso efectivo a procesos culturales y artísticos - SUBP: Arte y cultura - PROD: Servicio de promoción de actividades culturales - CPC: Servicios de la Administración Pública relacionados con la recreación, la cultura y la religión", Si ,1.3.3.8.04,"R.B. SGP-PROPOSITO GENERAL-LIBRE DESTINACION MUNICIPIOS CATEGORIAS 4, 5 Y 6", ,U1,33,3301,3301053 - Servicio de promoción de actividades culturales,16. ADMINISTRACIÓN CENTRAL,2024152320001,0.00,"81,585,061.60",0.00,0.00,0.00,"81,585,061.60","81,585,061.60",0.00,"81,585,061.60",0.00,"81,585,061.60",0.00,"81,585,061.60",0.00,0.00,0.00,0.00
4768,2.3.2.02.02.009.83,"Servicio de promoción de actividades culturales - DEP: ADMINISTRACIÓN CENTRAL - SEC: Cultura - PROG: Promoción y acceso efectivo a procesos culturales y artísticos - SUBP: Arte y cultura - PROD: Servicio de promoción de actividades culturales - CPC: Servicios de la Administración Pública relacionados con la recreación, la cultura y la religión", Si ,1.3.3.8.02,R.B. SGP-PROPOSITO GENERAL-CULTURA, ,U1,33,3301,3301053 - Servicio de promoción de actividades culturales,16. ADMINISTRACIÓN CENTRAL,2024152320001,0.00,"1,519,650.00",0.00,0.00,0.00,"1,519,650.00","1,519,650.00",0.00,"1,519,650.00",0.00,"1,519,650.00",0.00,"1,519,650.00",0.00,0.00,0.00,0.00
4769,2.3.2.02.02.009.84,Financiación del pasivo pensional 20% Estampilla cultura - DEP: ADMINISTRACIÓN CENTRAL - SEC: Cultura - PROG: Promoción y acceso efectivo a procesos culturales y artísticos - SUBP: Arte y cultura - PROD: Servicio de promoción de actividades culturales - CPC: Otros servicios administrativos del Gobierno n.c.p., Si ,1.3.3.3.20,R.B. ESTAMPILLAS, ,U1,33,3301,3301053 - Servicio de promoción de actividades culturales,16. ADMINISTRACIÓN CENTRAL,2024152320001,0.00,"19,449,537.00",0.00,0.00,0.00,"19,449,537.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"19,449,537.00",0.00,0.00,0.00
4770,2.3.2.02.02.009.85,"Servicio De Promoción De Actividades Culturales 60% Estampilla cultura - DEP: ADMINISTRACIÓN CENTRAL - SEC: Cultura - PROG: Promoción y acceso efectivo a procesos culturales y artísticos - SUBP: Arte y cultura - PROD: Servicio de promoción de actividades culturales - CPC: Servicios de la Administración Pública relacionados con la recreación, la cultura y la religión", Si ,1.3.3.3.20,R.B. ESTAMPILLAS, ,U1,33,3301,3301053 - Servicio de promoción de actividades culturales,16. ADMINISTRACIÓN CENTRAL,2024152320001,0.00,"16,288,310.00",0.00,0.00,0.00,"16,288,310.00","16,288,310.00",0.00,"16,288,310.00",0.00,"16,288,310.00",0.00,"16,288,310.00",0.00,0.00,0.00,0.00
4771,2.3.2.02.02.009.86,Servicios Bibliotecarios - 10%  - Ley 1379 de 2010 Estampilla cultura - DEP: ADMINISTRACIÓN CENTRAL - SEC: Cultura - PROG: Promoción y acceso efectivo a procesos culturales y artísticos - SUBP: Arte y cultura - PROD: Servicios bibliotecarios - CPC: Servicios de bibliotecas, Si ,1.3.3.3.20,R.B. ESTAMPILLAS, ,U1,33,3301,3301085 - Servicios bibliotecarios,16. ADMINISTRACIÓN CENTRAL,2024152320001,0.00,"10,233,625.00",0.00,0.00,0.00,"10,233,625.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"10,233,625.00",0.00,0.00,0.00
4772,2.3.2.02.02.009.87,"Apoyo Para La Generación De Ingresos Población Victima Y Desplazados - DEP: ADMINISTRACIÓN CENTRAL - SEC: Inclusión Social Y Reconciliación - PROG: Atención, asistencia  y reparación integral a las víctimas - SUBP: Intersubsectorial Desarrollo Social - PROD: Servicio de apoyo para la generación de ingresos - CPC: Servicios generales de planificación económica, social y estadística", Si ,1.3.3.8.03,R.B. SGP-PROPOSITO GENERAL-PROPOSITO GENERAL LIBRE INVERSION, ,U1,41,4101,4101073 - Servicio de apoyo para la generación de ingresos,16. ADMINISTRACIÓN CENTRAL,2024152320002,0.00,"6,941,000.00",0.00,0.00,0.00,"6,941,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"6,941,000.00",0.00,0.00,0.00
4773,2.3.2.02.02.009.88,Servicios y asistencia técnica para el emprendimiento - Política Mujer Y Genero - DEP: ADMINISTRACIÓN CENTRAL - SEC: Inclusión Social Y Reconciliación - PROG: Inclusión social y productiva para la población en situación de vulnerabilidad - SUBP: Intersubsectorial Desarrollo Social - PROD: Servicio de asistencia técnica para el emprendimiento - CPC: Otros servicios administrativos del Gobierno n.c.p., Si ,1.3.3.8.03,R.B. SGP-PROPOSITO GENERAL-PROPOSITO GENERAL LIBRE INVERSION, ,U1,41,4103,4103005 - Servicio de asistencia técnica para el emprendimiento,16. ADMINISTRACIÓN CENTRAL,2024152320002,0.00,"8,250,000.00",0.00,0.00,0.00,"8,250,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"8,250,000.00",0.00,0.00,0.00
4774,2.3.2.02.02.009.89,"Servicio De Atención Y Protección Integral Al Adulto Mayor -30% Estampilla Pro Adulto - DEP: ADMINISTRACIÓN CENTRAL - SEC: Inclusión Social Y Reconciliación - PROG: Atención integral de población en situación permanente de desprotección social y, o familiar - SUBP: Intersubsectorial Desarrollo Social - PROD: Servicio de atención y protección integral al adulto mayor - CPC: Otros servicios sociales con alojamiento para adultos", Si ,1.3.3.3.20,R.B. ESTAMPILLAS, ,U1,41,4104,4104008 - Servicio de atención y protección integral al adulto mayor,16. ADMINISTRACIÓN CENTRAL,2024152320002,0.00,"78,403,123.90",0.00,0.00,0.00,"78,403,123.90",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"78,403,123.90",0.00,0.00,0.00
